"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","Phase"
-0.00989876,-0.01427932,-0.00215248,0.00014124,0.01089025,3.823e-05,-0.00680914,-0.0107714,-0.00099571,-0.00019677,0.01273993,0.00057637,-0.00029385,0.00069775,-6.542e-05,-0.00028283,-0.0004707,-3.271e-05,-0.00054229,3.7e-07,-9.788e-05,-0.00020092,0.00084761,6.427e-05,0.01750764,0.01089123,0.01278198,0.01275448,0.00075992,0.00055011,0.00055106,0.00087346,'S'
-0.00799028,-0.00987995,-0.00172415,-0.00068579,0.00924771,0.00011415,-0.00667717,-0.00876589,-0.00091702,-0.00144473,0.00824698,0.00038409,0.00056132,0.00129393,0.00012598,-0.00024324,-0.0004831,2.233e-05,3.881e-05,0.00058986,2.314e-05,-0.00036705,-0.00132146,-5.655e-05,0.01282305,0.00927381,0.01105741,0.00838137,0.00141605,0.00054134,0.00059158,0.00137265,'S'
-0.00475801,-0.00480851,-0.0009738,-0.0010194,0.00607498,0.00013915,-0.00556638,-0.00536964,-0.0006892,-0.00156109,0.00494462,0.00031855,0.00087358,0.00137066,0.0002028,-9.017e-05,-0.0008575,6.75e-06,0.00030021,0.0009179,6.157e-05,-3.145e-05,-0.00089253,-1.772e-05,0.00683438,0.00616149,0.00776484,0.00519497,0.00163798,0.00086225,0.00096771,0.00089326,'S'
-0.00330784,-0.00186523,-0.00058755,-0.00123285,0.00339725,0.00018683,-0.00511008,-0.00301063,-0.00055411,-0.00183733,0.00278428,0.00033462,0.0004678,0.00094944,0.0001246,-6.885e-05,-0.00086379,1.538e-05,0.00014719,0.00076097,4.358e-05,-8.911e-05,-0.00069688,5.18e-06,0.00384267,0.00361885,0.00595683,0.0033526,0.00106574,0.00086666,0.0007763,0.00070258,'S'
-0.00627533,0.00269906,-0.00010502,-0.00143692,0.00093693,0.0002324,-0.00425442,-0.00038052,-0.00031506,-0.00214577,0.00057998,0.00038193,-0.00092734,0.00142634,0.00015079,-6.377e-05,-0.00076885,1.424e-05,0.0002674,0.00082191,7.47e-05,-9.639e-05,-0.00068884,1.479e-05,0.00683196,0.00173107,0.004283,0.00225534,0.00170796,0.00077162,0.00086753,0.00069571,'S'
-0.01813547,0.01692184,0.00240443,-0.00169601,-0.00095635,0.00026757,-0.01018983,0.00857751,0.00150126,-0.00208273,-0.00093592,0.0003871,-0.00312109,0.00374284,0.00066038,-6.818e-05,-0.00049823,9.26e-06,-0.00156195,0.00235738,0.00047798,1.659e-05,-0.00039892,1.36e-06,0.02492038,0.00196536,0.01340373,0.00231594,0.00491794,0.00050296,0.00286799,0.00039927,'S'
-0.01699761,0.0217112,0.00220311,-0.00217734,-0.00263568,0.0003191,-0.01010161,0.01276242,0.00178251,-0.00198194,-0.001977,0.00037737,0.00035558,0.00149667,-6.291e-05,-0.00015042,-0.00052479,1.61e-05,2.757e-05,0.00130779,8.789e-05,3.15e-05,-0.00032534,-3.04e-06,0.02766132,0.00343358,0.01637374,0.00282472,0.00153962,0.00054616,0.00131103,0.00032687,'S'
-0.01233414,0.02693049,0.0017487,-0.00281601,-0.00493859,0.00034466,-0.0093024,0.01854884,0.00190963,-0.00190779,-0.00324529,0.00031924,0.00160809,0.00179975,-0.00015669,-0.00022023,-0.00079411,8.81e-06,0.00027559,0.00199532,4.383e-05,2.557e-05,-0.00043734,-2.004e-05,0.02967221,0.00569547,0.02083845,0.00377803,0.0024186,0.00082413,0.00201474,0.00043855,'S'
0.0028598,0.02071038,-0.00070651,-0.003034,-0.00674084,0.00033473,-0.00057308,0.0166765,0.00031624,-0.00181281,-0.00453837,0.00025456,0.00460423,-0.00188488,-0.000744,-6.606e-05,-0.00054614,-3.01e-06,0.00264525,-0.00056738,-0.00048284,2.878e-05,-0.00039184,-1.96e-05,0.02091883,0.00739974,0.01668934,0.00489366,0.00503043,0.00055013,0.00274816,0.00039339,'S'
0.00560096,0.02315852,-0.00034818,-0.00259635,-0.00796026,0.00021421,0.00491635,0.01775201,-1.736e-05,-0.00154384,-0.00545473,0.00014644,0.00078319,0.00069947,0.00010238,0.00012504,-0.0003484,-3.443e-05,0.00156841,0.00030729,-9.532e-05,7.685e-05,-0.00026182,-3.089e-05,0.02382874,0.00837572,0.01842023,0.00567089,0.00105505,0.00037176,0.00160107,0.00027461,'S'
0.00618414,0.01890095,-2.968e-05,-0.00184284,-0.00750468,0.00010256,0.00653245,0.01376819,-0.00018681,-0.00100587,-0.00537637,3.81e-06,0.00015347,-0.00112041,8.382e-05,0.00019829,0.00011989,-2.938e-05,0.00042529,-0.00104837,-4.459e-05,0.00014157,2.062e-05,-3.753e-05,0.01988694,0.00772831,0.01524044,0.00546966,0.00113398,0.00023357,0.00113223,0.00014791,'S'
0.00732123,0.0183967,9.231e-05,-0.00148726,-0.00789873,-1.32e-06,0.00726384,0.01041181,-0.00036795,-0.00065934,-0.00570396,-0.00012424,0.00033444,-0.00014831,3.588e-05,0.00010458,-0.0001159,-3.055e-05,0.00021511,-0.00098717,-5.328e-05,0.00010192,-9.635e-05,-3.766e-05,0.01980019,0.00803753,0.01270058,0.00574328,0.0003676,0.00015907,0.00101174,0.00014522,'S'
0.00780082,0.01491846,0.00015841,-0.00109985,-0.00795011,-0.00010183,0.00577741,0.00740351,-0.00028051,0.00132185,-0.00809151,-0.0008267,0.00015471,-0.00112201,2.132e-05,0.00012497,-1.658e-05,-3.242e-05,-0.00047949,-0.00097042,2.821e-05,0.00063909,-0.00077018,-0.0002266,0.01683562,0.00802648,0.00939516,0.00824034,0.00113283,0.00013017,0.00108279,0.00102614,'S'
0.00811426,0.01179535,0.00016084,-0.00066939,-0.00730243,-0.00017238,0.00666466,0.00771295,-3.679e-05,0.00264218,-0.00854238,-0.00121447,8.955e-05,-0.00089232,6.9e-07,0.00012299,0.00018505,-2.016e-05,0.0002535,8.841e-05,6.963e-05,0.00037723,-0.00012882,-0.00011079,0.01431773,0.00733507,0.01019356,0.00902376,0.0008968,0.00022311,0.00027736,0.00041373,'S'
0.0081959,0.00633846,0.00028896,-0.00019953,-0.00590353,-0.00019361,0.00652018,0.00586274,0.00010895,0.00357596,-0.00811554,-0.00144026,2.551e-05,-0.00170528,4.004e-05,0.00014683,0.00043715,-6.64e-06,-4.515e-05,-0.00057819,4.554e-05,0.00029181,0.00013339,-7.056e-05,0.01036496,0.00591007,0.00876905,0.00898465,0.00170594,0.0004612,0.00058174,0.00032851,'S'
0.00813784,0.00235389,0.00051889,0.0002794,-0.00362617,-0.00015707,0.00608368,0.00391699,0.00020337,0.00219527,-0.00484232,-0.00092167,-1.814e-05,-0.00124518,7.185e-05,0.00014966,0.00071167,1.142e-05,-0.00013641,-0.00060805,2.951e-05,-0.00043147,0.00102288,0.00016206,0.00848731,0.00364031,0.00723846,0.00539599,0.00124738,0.00072733,0.00062386,0.00112192,'S'
0.00893013,-0.00198225,0.0008039,0.00156881,-0.00163281,-0.00032318,0.00465429,-0.00084923,9.485e-05,0.00142583,-0.002482,-0.00057835,0.00025558,-0.00139875,9.194e-05,0.00041594,0.00064302,-5.359e-05,-0.00046109,-0.00153749,-3.501e-05,-0.0002482,0.00076139,0.00011075,0.00918274,0.00228729,0.00473208,0.00292024,0.00142488,0.00076769,0.00160552,0.00080845,'S'
0.00769593,-0.00724623,0.00048721,0.00211506,0.00021387,-0.00032351,0.00409343,-0.00279921,9.507e-05,0.00150295,0.00058339,-0.00033312,-0.00034283,-0.00146222,-8.797e-05,0.00015174,0.00051297,-9e-08,-0.00015579,-0.00054166,6e-08,2.142e-05,0.0008515,6.812e-05,0.01058171,0.00215032,0.00495991,0.00164626,0.00150445,0.00053494,0.00056362,0.00085448,'S'
0.00626249,-0.01096921,0.00024497,0.0044519,0.00435572,-0.00057822,0.00342804,-0.00541403,-6.821e-05,0.00165986,0.00268354,-0.00015334,-0.00036755,-0.00095461,-6.211e-05,0.00059919,0.00106201,-6.531e-05,-0.00017061,-0.00067047,-4.187e-05,4.023e-05,0.0005385,4.61e-05,0.01263338,0.00625508,0.00640842,0.00315912,0.00102481,0.00122113,0.0006931,0.00054197,'S'
0.00421981,-0.01577665,-0.00047628,0.00575222,0.00618499,-0.00084233,0.002446,-0.00850874,-0.00042321,0.00182494,0.00415859,-0.00011972,-0.00078565,-0.00184902,-0.0002774,0.00050012,0.00070357,-0.00010158,-0.00037771,-0.00119027,-0.00013654,6.349e-05,0.00056733,1.293e-05,0.01633818,0.00848833,0.00886344,0.00454297,0.00202807,0.00086916,0.00125621,0.00057101,'S'
0.00193363,-0.01777424,-0.0004335,0.00692716,0.00727252,-0.00121158,0.00100927,-0.01062364,-0.00071961,0.00109042,0.00398634,-2.085e-05,-0.00069278,-0.00060533,1.297e-05,0.00035604,0.00032956,-0.00011189,-0.00043537,-0.00064088,-8.982e-05,-0.00022258,-5.22e-05,2.996e-05,0.01788436,0.01011647,0.01069571,0.00413284,0.00092007,0.00049789,0.00077996,0.00023058,'S'
-0.00049826,-0.01787496,-0.00052966,0.00497243,0.00491049,-0.00105918,-0.00101451,-0.01269265,-0.00038998,0.00046651,0.00374551,5.793e-05,-0.00065727,-2.722e-05,-2.599e-05,-0.0005283,-0.00063839,4.119e-05,-0.00054697,-0.00055919,8.909e-05,-0.00016863,-6.509e-05,2.129e-05,0.01788974,0.00706823,0.0127391,0.0037749,0.00065834,0.00082966,0.00078728,0.000182,'S'
-0.00265474,-0.01733364,-0.0001589,0.00253826,0.00657929,-0.00012227,-0.00251947,-0.01159956,1.861e-05,0.00011006,0.00302885,0.00010494,-0.00065348,0.00016404,0.00011235,-0.00073763,0.0005057,0.00028391,-0.00045605,0.00033124,0.00012381,-0.00010801,-0.00021717,1.425e-05,0.01753648,0.007053,0.01187004,0.00303266,0.00068306,0.00093831,0.00057709,0.00024297,'S'
-0.00476483,-0.01464532,-0.0003642,0.00084777,0.00733902,0.00055217,-0.00401588,-0.01106457,-5.414e-05,-5.275e-05,0.00218538,9.808e-05,-0.00062061,0.00079068,-6.038e-05,-0.0004972,0.00022345,0.00019837,-0.00044012,0.00015735,-2.14e-05,-4.789e-05,-0.00024808,-2.02e-06,0.01540525,0.00740843,0.01177093,0.00218822,0.00100697,0.00058008,0.00046789,0.00025267,'S'
-0.00550205,-0.0106015,-0.00046541,-0.0001477,0.00581833,0.00077823,-0.003966,-0.00740399,-0.00040885,-0.00012491,0.00111818,7.863e-05,-0.00012711,0.00069721,-1.745e-05,-0.00017163,-0.00026219,3.898e-05,8.6e-06,0.00063113,-6.116e-05,-1.244e-05,-0.000184,-3.35e-06,0.01195329,0.005872,0.00840924,0.00112788,0.00070892,0.00031578,0.00063415,0.00018445,'S'
-0.00808511,-0.00831082,-0.00062802,-0.00034292,0.00349742,0.00066398,-0.00517145,-0.00669925,-0.00062619,-0.00016405,0.00038234,7.849e-05,-0.00161441,0.00143167,-0.00010163,-0.00012201,-0.00145057,-7.14e-05,-0.00075341,0.00044046,-0.00013584,-2.446e-05,-0.0004599,-9e-08,0.01161177,0.00357636,0.00848622,0.00042339,0.00216017,0.00145744,0.00088322,0.00046055,'S'
-0.00699339,-0.00466122,-0.0003959,-0.00032336,0.00035933,0.00053224,-0.00582507,-0.00350471,-0.00031248,0.00013886,-0.00057251,7.391e-05,0.00016541,0.00055297,3.517e-05,2.96e-06,-0.00047547,-1.996e-05,-9.903e-05,0.00048402,4.753e-05,4.589e-05,-0.00014467,-6.9e-07,0.00841375,0.000719,0.0068053,0.00059373,0.00057825,0.00047589,0.00049633,0.00015178,'S'
-0.01175224,-0.00332316,0.00019889,-0.00153819,-0.00441151,0.00141066,-0.00890722,-0.00262245,6.472e-05,0.00042897,-0.00092387,0.00054001,-0.00169959,0.00047788,0.00021243,-0.00043387,-0.00170387,0.00031372,-0.00110077,0.00031509,0.00013471,0.00010361,-0.00012548,0.00016646,0.01221467,0.00488031,0.00928547,0.00115289,0.00177823,0.00178601,0.00115287,0.00023279,'S'
-0.00969287,0.00133721,3.835e-05,-0.00213589,-0.00862239,0.00192677,-0.00845329,0.00048983,8.661e-05,0.00084393,-0.00105179,0.00077738,0.00064356,0.00145637,-5.017e-05,-0.00018678,-0.0013159,0.00016128,0.00014185,0.00097259,6.84e-06,0.00012967,-3.998e-05,7.418e-05,0.00978475,0.00908956,0.00846791,0.00155654,0.00159301,0.00133884,0.0009829,0.00015465,'S'
-0.0120431,0.0051836,0.0002574,-0.00134487,-0.01275077,0.00234281,-0.00725352,0.0017479,0.00021141,0.00146102,-0.00187849,0.00127315,-0.00060263,0.00098625,5.617e-05,0.00020283,-0.00105856,0.00010668,0.00030763,0.00032258,3.2e-05,0.00015823,-0.00021197,0.00012712,0.01311382,0.01303378,0.00746414,0.00269893,0.00115715,0.00108308,0.0004469,0.00029348,'S'
-0.0076978,0.00716107,-0.00047796,0.00077966,-0.00962166,0.00134176,-0.00452885,0.00289586,-1.58e-05,0.00207811,-0.0032961,0.00101001,0.00135791,0.00061796,-0.0002298,0.00066392,0.00097785,-0.00031283,0.00085146,0.00035874,-7.1e-05,0.00019284,-0.000443,-8.223e-05,0.01052452,0.009746,0.00537557,0.00402529,0.0015095,0.00122263,0.00092667,0.0004901,'S'
-0.00648049,0.00728988,-0.0002783,0.00534121,-0.00976506,0.00066464,-0.00280387,0.00205887,3.244e-05,0.00321674,-0.00492799,0.00093412,0.00041976,4.442e-05,6.885e-05,0.00157295,-4.945e-05,-0.00023349,0.00059482,-0.00028862,1.663e-05,0.00039263,-0.00056272,-2.617e-05,0.0097579,0.01115019,0.00347875,0.00595862,0.00042768,0.00159095,0.00066135,0.00068666,'S'
-0.00560186,0.00789887,-0.00029091,0.00759766,-0.01115217,0.00061833,-0.0029237,0.00277308,3.511e-05,0.00427176,-0.00504373,0.00056156,0.00029288,0.000203,-4.2e-06,0.00075215,-0.00046237,-1.544e-05,-3.994e-05,0.00023807,8.9e-07,0.00035167,-3.858e-05,-0.00012419,0.00968801,0.01350843,0.0040298,0.00663344,0.00035637,0.00088303,0.0002414,0.00037494,'S'
-0.00462621,0.00672284,-6.849e-05,0.01097195,-0.01188504,0.00027091,-0.0026137,0.00281058,4.544e-05,0.00561194,-0.00490908,0.00030179,0.00028696,-0.00034589,6.542e-05,0.00099244,-0.00021555,-0.00010218,9.118e-05,1.103e-05,3.04e-06,0.00039417,3.96e-05,-7.64e-05,0.00816107,0.01617749,0.00383834,0.00746218,0.00045416,0.0010207,9.189e-05,0.00040346,'S'
-0.00367188,0.00461173,0.00018226,0.01089,-0.00700579,-0.00027312,-0.00199714,0.00217253,6.512e-05,0.00555591,-0.00389649,-0.00018066,0.00028068,-0.00062091,7.375e-05,-2.41e-05,0.00143507,-0.00016001,0.00018134,-0.00018766,5.79e-06,-1.648e-05,0.00029782,-0.0001419,0.00589779,0.01295175,0.00295173,0.00678848,0.00068539,0.00144417,0.00026103,0.00033031,'S'
-0.00197075,0.00199649,0.00011561,0.01334748,-0.00460129,-0.00047795,-0.00137723,0.00131148,7.509e-05,0.00876707,-0.00313276,0.00021794,0.00051549,-0.0007925,-2.02e-05,0.00074469,0.00072863,-6.207e-05,0.00018785,-0.00026093,3.02e-06,0.00097308,0.00023144,0.00012079,0.0028077,0.01412642,0.00190326,0.00931253,0.00094562,0.00104371,0.00032153,0.00100749,'R'
-0.00143587,3.313e-05,0.00024426,0.01479581,-0.00263947,-0.00031363,-0.00126875,-0.00034885,0.00029083,0.01005453,-0.00185841,0.00033904,0.00018444,-0.00067702,4.436e-05,0.00049942,0.00067649,5.666e-05,3.741e-05,-0.00057253,7.439e-05,0.00044395,0.00043943,4.176e-05,0.00145687,0.01503267,0.00134759,0.01023045,0.00070309,0.00084278,0.00057855,0.00062605,'R'
-0.00062296,-0.00250816,0.00022543,0.01338554,-0.00062667,-7.124e-05,-0.00075097,-0.00109229,0.00027789,0.01172888,0.00030433,0.00060253,0.00021971,-0.00068683,-5.09e-06,-0.00038116,0.000544,6.551e-05,0.00013994,-0.00020093,-3.5e-06,0.00045253,0.00058452,7.121e-05,0.00259417,0.01340039,0.00135435,0.01174829,0.00072114,0.00066746,0.00024488,0.00074265,'R'
-0.00082619,-0.0071328,0.00030199,0.01024677,0.00095667,6.515e-05,-0.00061273,-0.00219993,0.00031474,0.00979634,0.00170207,0.00038395,-6.351e-05,-0.0014452,2.393e-05,-0.00098087,0.00049479,4.262e-05,4.32e-05,-0.00034614,1.152e-05,-0.00060392,0.00043679,-6.831e-05,0.00718684,0.01029153,0.00230525,0.00995052,0.00144679,0.00109943,0.00034901,0.00074845,'R'
-0.00107922,-0.01004635,0.00017023,0.01091709,0.00524174,6.68e-06,-0.00019643,-0.00272471,8.77e-05,0.0083343,0.00254261,0.00023844,-7.029e-05,-0.00080932,-3.66e-05,0.0001862,0.0011903,-1.624e-05,0.00011564,-0.00014577,-6.307e-05,-0.00040612,0.00023348,-4.042e-05,0.01010558,0.01211028,0.00273319,0.00871678,0.00081319,0.00120488,0.00019647,0.0004702,'R'
-0.00128767,-0.01138313,-0.00022331,0.00976827,0.00585222,-7.05e-05,-0.00047465,-0.00416183,-3.123e-05,0.00631238,0.00218547,0.00016359,-5.79e-05,-0.00037133,-0.00010931,-0.00031912,0.00016958,-2.144e-05,-7.728e-05,-0.0003992,-3.304e-05,-0.00056164,-9.921e-05,-2.079e-05,0.01145791,0.01138738,0.00418893,0.006682,0.00039139,0.00036201,0.00040795,0.00057072,'R'
-0.00111785,-0.00869519,-0.00069559,0.01022284,0.00745624,-0.00038684,-6.44e-05,-0.00443851,-0.00040812,0.00555697,0.00228345,-3.473e-05,5.307e-05,0.00083998,-0.00014759,0.00014205,0.00050126,-9.886e-05,0.0001282,-8.646e-05,-0.00011778,-0.00023606,3.062e-05,-6.197e-05,0.0087943,0.01265906,0.0044577,0.00600794,0.0008545,0.00053029,0.00019438,0.00024598,'R'
-0.00231316,-0.00650951,-0.00120004,0.00643094,0.00318444,-0.00058494,-0.00144388,-0.00394057,-0.00063059,0.00715426,0.00017347,-0.00043052,-0.00034152,0.00062448,-0.00014413,-0.0010834,-0.00122051,-5.66e-05,-0.00039414,0.00014227,-6.356e-05,0.00045637,-0.00060285,-0.00011308,0.00701174,0.00719999,0.00424388,0.00716931,0.00072621,0.00163298,0.00042382,0.00076452,'R'
-0.00273444,-0.00302428,-0.00094634,0.00799294,0.00096752,-0.00045109,-0.00323157,-0.00113898,-0.00064762,0.00809254,-0.00127259,-0.00071039,-0.00012766,0.00105613,7.688e-05,0.00047333,-0.00067179,4.056e-05,-0.00054172,0.00084897,-5.16e-06,0.00028433,-0.0004382,-8.481e-05,0.00418557,0.00806391,0.00348708,0.00822273,0.00106659,0.0008228,0.0010071,0.0005292,'R'
-0.00526298,-0.00015666,-0.00055767,0.00591085,-0.00147302,-7.829e-05,-0.00509785,0.00039748,-0.00041832,0.00735841,-0.00257894,-0.00067267,-0.00079017,0.00089613,0.00012146,-0.00065065,-0.00076267,0.0001165,-0.00058321,0.00048014,7.166e-05,-0.00022942,-0.00040823,1.179e-05,0.00529476,0.00609213,0.0051304,0.00782621,0.0012009,0.00100925,0.00075882,0.00046843,'R'
-0.00598943,0.00228076,-0.00015565,0.00413448,-0.00141724,0.00024657,-0.0054364,0.00135996,-0.00035685,0.00442373,-0.0014754,-0.00035371,-0.00020179,0.00067706,0.00011167,-0.00049343,1.549e-05,9.024e-05,-9.404e-05,0.00026736,1.707e-05,-0.00081519,0.00030654,8.86e-05,0.00641088,0.00437759,0.00561527,0.00467668,0.00071526,0.00050186,0.00028393,0.00087541,'R'
-0.00778209,0.00245877,-0.00027414,0.00145842,-0.00031373,0.00015136,-0.00552228,0.00032362,-0.00042411,0.00238418,-0.00070347,-0.00014248,-0.00052725,5.235e-05,-3.485e-05,-0.00078708,0.00032456,-2.8e-05,-2.526e-05,-0.00030481,-1.978e-05,-0.00059987,0.00022704,6.213e-05,0.00816588,0.00149944,0.00554799,0.00248988,0.00053099,0.00085183,0.00030649,0.0006444,'R'
-0.00791849,0.00223796,-0.00045447,0.00105917,-0.00014938,0.00010432,-0.00661304,0.00038494,-0.00051349,0.00160516,-0.00051125,-8.466e-05,-5.931e-05,-9.6e-05,-7.84e-05,-0.00017359,7.146e-05,-2.045e-05,-0.00047424,2.666e-05,-3.886e-05,-0.00033871,8.358e-05,2.514e-05,0.00824121,0.00107473,0.00664411,0.00168674,0.00013741,0.00018883,0.00047658,0.00034977,'D'
-0.00677029,0.00211907,-0.00039859,0.00083243,-0.00016003,8.823e-05,-0.00619042,0.00062759,-0.00047494,0.00079691,-0.0002257,-5.599e-05,0.00029441,-3.048e-05,1.433e-05,-5.814e-05,-2.73e-06,-4.13e-06,0.00010837,6.222e-05,9.88e-06,-0.00020724,7.322e-05,7.35e-06,0.00710536,0.00085226,0.00624025,0.00083014,0.00029633,5.835e-05,0.00012535,0.00021992,'D'
-0.0058514,0.00200013,-0.00034595,0.00069684,-7.379e-05,6.564e-05,-0.00579205,0.0008013,-0.00042289,0.00071605,-0.00010837,-6.715e-05,0.0003063,-3.965e-05,1.755e-05,-4.52e-05,2.875e-05,-7.53e-06,0.00013279,5.79e-05,1.735e-05,-2.695e-05,3.911e-05,-3.72e-06,0.00619347,0.0007038,0.00586249,0.00072731,0.00030935,5.409e-05,0.0001459,4.764e-05,'D'
-0.00410774,0.00146922,-0.00024913,0.00051543,-1.359e-05,4.091e-05,-0.00451215,0.00048065,-0.00028421,0.0005484,-1.489e-05,-6.58e-05,0.00047126,-0.00014349,2.617e-05,-4.903e-05,1.627e-05,-6.68e-06,0.00034592,-8.666e-05,3.748e-05,-4.531e-05,2.527e-05,3.6e-07,0.00436969,0.00051723,0.00454657,0.00055253,0.00049331,5.209e-05,0.00035857,5.188e-05,'D'
-0.00365674,0.00127256,-0.00022841,0.00044677,0.00013408,1.635e-05,-0.00421661,0.00028147,-0.00022118,0.00061833,3.903e-05,-7.542e-05,0.00014094,-6.145e-05,6.47e-06,-2.146e-05,4.615e-05,-7.67e-06,9.236e-05,-6.224e-05,1.97e-05,2.186e-05,1.685e-05,-3.01e-06,0.00387858,0.00046674,0.00423178,0.00062414,0.00015389,5.147e-05,0.0001131,2.776e-05,'D'
-0.00216351,0.00087363,-0.00010298,0.0004043,0.00013337,8.95e-06,-0.0034985,3.863e-05,-0.00015147,0.00057515,2.576e-05,-7.417e-05,0.00043919,-0.00011733,3.689e-05,-1.249e-05,-2.1e-07,-2.18e-06,0.00021121,-7.142e-05,2.05e-05,-1.27e-05,-3.9e-06,3.7e-07,0.00233551,0.00042582,0.00350199,0.00058048,0.00045608,1.268e-05,0.0002239,1.329e-05,'D'
-0.00208782,0.00060169,-0.00010071,0.00041732,-1.503e-05,1.26e-06,-0.00297652,-0.00011153,-0.0001194,0.00052329,-5.744e-05,-0.00010783,2.163e-05,-7.77e-05,6.5e-07,3.72e-06,-4.24e-05,-2.2e-06,0.00014914,-4.29e-05,9.16e-06,-1.482e-05,-2.377e-05,-9.62e-06,0.00217512,0.0004176,0.002981,0.00053736,8.065e-05,4.262e-05,0.00015546,2.962e-05,'D'
-0.00188616,0.00033858,-9.041e-05,0.00043548,-0.00017099,-1.05e-05,-0.00248627,-0.00023393,-8.98e-05,0.00045849,-8.585e-05,-0.00018978,5.931e-05,-7.738e-05,3.03e-06,5.34e-06,-4.587e-05,-3.46e-06,0.00014419,-3.6e-05,8.7e-06,-1.906e-05,-8.36e-06,-2.41e-05,0.00191844,0.00046797,0.00249887,0.00050359,9.755e-05,4.631e-05,0.00014887,3.184e-05,'D'
-0.00251853,8.529e-05,-0.00016219,0.00053233,-0.0003911,-1.846e-05,-0.00211778,-0.00037427,-6.502e-05,0.00043678,-0.00019244,-0.00025684,-0.00018599,-7.45e-05,-2.111e-05,2.849e-05,-6.474e-05,-2.34e-06,0.00010838,-4.128e-05,7.29e-06,-6.39e-06,-3.135e-05,-1.972e-05,0.00252519,0.00066082,0.00215158,0.00054201,0.00020147,7.077e-05,0.0001162,3.758e-05,'D'
-0.00222855,-0.0002426,-0.00013605,0.00069109,-0.00051418,-3.023e-05,-0.0019218,-0.00056063,-4.935e-05,0.00055215,-0.0002832,-0.00030875,0.0001074,-0.00012144,9.68e-06,5.88e-05,-4.558e-05,-4.36e-06,7.259e-05,-6.902e-05,5.8e-06,4.273e-05,-3.362e-05,-1.923e-05,0.00224584,0.00086192,0.00200251,0.00069311,0.00016241,7.453e-05,0.00010033,5.767e-05,'D'
-0.00184384,-0.00058253,-9.907e-05,0.00065931,-0.00051426,-2.339e-05,-0.00168907,-0.00084333,-3.2e-05,0.00076755,-0.00048976,-0.00028518,0.00010686,-9.443e-05,1.027e-05,-8.83e-06,-2e-08,1.9e-06,6.465e-05,-7.853e-05,4.82e-06,5.983e-05,-5.738e-05,6.55e-06,0.00193621,0.00083648,0.00188817,0.00095411,0.00014297,9.03e-06,0.00010183,8.316e-05,'D'
-0.00157002,-0.00077671,-7.09e-05,0.00050221,-0.00047244,5.5e-07,-0.00155026,-0.0010389,-2.223e-05,0.0007764,-0.00060509,-0.00021621,8.054e-05,-5.711e-05,8.29e-06,-4.621e-05,1.23e-05,7.04e-06,4.083e-05,-5.752e-05,2.87e-06,2.6e-06,-3.392e-05,2.028e-05,0.00175307,0.00068951,0.00186631,0.00100781,9.908e-05,4.833e-05,7.06e-05,3.961e-05,'D'
-0.00126009,-0.00081617,-3.669e-05,0.00029173,-0.00041143,3.814e-05,-0.00138866,-0.00113286,-3.4e-07,0.00058146,-0.00052397,-0.00013099,9.998e-05,-1.273e-05,1.103e-05,-6.79e-05,1.968e-05,1.213e-05,5.213e-05,-3.031e-05,7.06e-06,-6.288e-05,2.617e-05,2.749e-05,0.00150177,0.00050581,0.00179214,0.0007936,0.00010139,7.172e-05,6.071e-05,7.345e-05,'D'
-0.00098174,-0.0007507,-3.85e-06,0.00020458,-0.00046322,8.051e-05,-0.00114085,-0.00105716,2.244e-05,0.00025986,-0.00034357,-3.946e-05,7.137e-05,1.679e-05,8.42e-06,-2.235e-05,-1.328e-05,1.086e-05,6.354e-05,1.941e-05,5.84e-06,-8.246e-05,4.626e-05,2.347e-05,0.00123587,0.00051275,0.00155552,0.00043258,7.38e-05,2.817e-05,6.67e-05,9.742e-05,'D'
-0.00069508,-0.00066431,2.899e-05,0.00036056,-0.00054288,0.00010079,-0.00089195,-0.00097794,4.637e-05,0.00038773,-0.00040937,-1.019e-05,7.748e-05,2.335e-05,8.88e-06,4.216e-05,-2.153e-05,5.48e-06,6.727e-05,2.141e-05,6.47e-06,3.456e-05,-1.778e-05,7.91e-06,0.00096192,0.00065945,0.00132442,0.00056393,8.14e-05,4.765e-05,7.089e-05,3.966e-05,'D'
-0.00046768,-0.00065942,6.174e-05,0.00057549,-0.000632,0.00012002,-0.00064421,-0.00088559,5.581e-05,0.00054169,-0.00049137,4.03e-06,9.096e-05,1.95e-06,1.31e-05,8.597e-05,-3.565e-05,7.69e-06,9.91e-05,3.694e-05,3.77e-06,6.159e-05,-3.28e-05,5.69e-06,0.00081078,0.00086314,0.00109653,0.00073136,9.192e-05,9.338e-05,0.00010582,7.001e-05,'D'
-0.00025211,-0.00069617,9.433e-05,0.00226218,-0.00191844,4.732e-05,-0.00040002,-0.00077747,5.951e-05,0.00085289,-0.00065101,3.439e-05,6.737e-05,-1.148e-05,1.018e-05,0.00052709,-0.00040201,-2.272e-05,7.631e-05,3.379e-05,1.16e-06,9.725e-05,-4.989e-05,9.49e-06,0.00074639,0.00296649,0.00087636,0.00107351,6.909e-05,0.00066329,8.346e-05,0.00010971,'D'
