"a1","a2","a3","a4","a5","y1","y2"
0.818505,0.846824,0.423919,0.703058,0.699666,0.073959,0.16991
0.819402,0.842522,0.419727,0.745932,0.705869,0.073351,0.171669
0.819135,0.833345,0.41387,0.761557,0.708989,0.072743,0.173427
0.817538,0.824203,0.411462,0.71789,0.708672,0.072134,0.175186
0.817737,0.810428,0.416587,0.734638,0.706866,0.071526,0.176945
0.81999,0.828817,0.41328,0.754028,0.698998,0.070918,0.178704
0.822243,0.83681,0.409973,0.70587,0.69895,0.07031,0.180462
0.824495,0.824864,0.408362,0.721348,0.703876,0.069702,0.182221
0.826748,0.826902,0.406624,0.714692,0.700264,0.069094,0.18398
0.826851,0.837977,0.398545,0.677755,0.698306,0.068485,0.185738
0.824498,0.83937,0.400037,0.699101,0.699783,0.067877,0.187497
0.826812,0.838917,0.407985,0.720447,0.69718,0.067269,0.185405
0.834461,0.823053,0.404869,0.741793,0.696301,0.066661,0.178277
0.838462,0.825979,0.397066,0.74397,0.691915,0.066053,0.17115
0.834999,0.828852,0.39441,0.73444,0.699936,0.068925,0.164022
0.832111,0.812866,0.396563,0.736566,0.703899,0.076348,0.156895
0.834185,0.826919,0.399201,0.707537,0.697461,0.083772,0.149767
0.836258,0.829914,0.401953,0.684734,0.696934,0.091195,0.142639
0.836658,0.822513,0.400909,0.716008,0.696652,0.098619,0.135512
0.831065,0.827929,0.414722,0.728254,0.696652,0.106042,0.128384
0.823478,0.838726,0.427396,0.733901,0.696652,0.113466,0.121256
0.823254,0.844037,0.4285,0.740818,0.698102,0.105755,0.128196
0.827961,0.837507,0.416849,0.74117,0.70121,0.078252,0.153531
0.833099,0.827807,0.401229,0.732268,0.704317,0.064318,0.178866
0.838731,0.814485,0.396447,0.690596,0.709258,0.068128,0.204202
0.840401,0.819814,0.393557,0.727097,0.704638,0.071938,0.213846
0.842093,0.825979,0.398539,0.736214,0.696875,0.075748,0.202972
0.845247,0.833728,0.404599,0.695699,0.692782,0.079559,0.192098
0.844126,0.829079,0.405184,0.752463,0.693955,0.083369,0.181224
0.843005,0.808094,0.40825,0.754675,0.703008,0.087179,0.17035
0.839505,0.836932,0.417095,0.730499,0.693521,0.090989,0.159476
0.836815,0.856088,0.420139,0.740693,0.68557,0.094799,0.148602
0.838159,0.834355,0.42029,0.74549,0.693146,0.098609,0.144371
0.835425,0.827859,0.419524,0.753762,0.698012,0.099303,0.148827
0.831166,0.826066,0.413315,0.732415,0.701747,0.095923,0.153282
0.830493,0.801285,0.419418,0.744605,0.711158,0.092542,0.157738
0.831521,0.81661,0.413066,0.768055,0.708051,0.089161,0.162194
0.834491,0.835452,0.411311,0.750014,0.701718,0.08578,0.16665
0.837461,0.83331,0.416417,0.741101,0.69779,0.086011,0.171105
0.837947,0.836671,0.420525,0.75641,0.691492,0.090966,0.167421
0.831749,0.839963,0.427243,0.752112,0.691786,0.095921,0.153093
0.818255,0.848539,0.428716,0.725408,0.694283,0.100876,0.138765
0.808975,0.842139,0.433097,0.70807,0.697848,0.105831,0.124436
0.804223,0.830803,0.426475,0.692864,0.701425,0.105223,0.144715
0.798888,0.821259,0.417376,0.715089,0.709071,0.097339,0.182708
0.798216,0.817411,0.413311,0.754578,0.709212,0.089456,0.184686
0.797544,0.82523,0.407551,0.752112,0.70576,0.081572,0.186665
0.797577,0.842366,0.401092,0.733493,0.700776,0.073689,0.188643
0.798418,0.848652,0.393836,0.738085,0.695792,0.065805,0.190622
0.802906,0.841355,0.388072,0.728231,0.69888,0.057922,0.1926
0.811564,0.820389,0.39178,0.714828,0.703641,0.058209,0.194579
0.815005,0.817219,0.3926,0.745025,0.695421,0.06918,0.190918
0.817073,0.828434,0.389673,0.746754,0.692407,0.080152,0.179883
0.824385,0.825718,0.397832,0.759596,0.695239,0.084721,0.194612
0.828325,0.83082,0.399102,0.758388,0.691457,0.08092,0.20613
0.828409,0.833118,0.402087,0.741124,0.689768,0.084715,0.169394
0.830807,0.816679,0.416026,0.738148,0.692524,0.098445,0.132658
0.831379,0.814564,0.431897,0.7515,0.693111,0.138044,0.095922
0.829638,0.824359,0.447012,0.741793,0.691383,0.179536,0.075336
0.831095,0.828852,0.458737,0.730182,0.692907,0.179261,0.075869
0.832552,0.837524,0.472069,0.739684,0.694432,0.178986,0.076403
0.830544,0.840467,0.478686,0.752021,0.695163,0.178712,0.076936
0.824576,0.833484,0.486243,0.74786,0.691539,0.178437,0.077469
0.81972,0.833902,0.497856,0.71095,0.688819,0.178162,0.078003
0.816133,0.825091,0.498504,0.709204,0.694752,0.177887,0.078536
0.812547,0.831464,0.50095,0.730658,0.694072,0.177613,0.079069
0.811105,0.847834,0.50755,0.744526,0.688778,0.177338,0.079603
0.812113,0.844368,0.520847,0.751947,0.691504,0.177063,0.080136
0.815005,0.84038,0.531857,0.736554,0.69107,0.176789,0.08067
0.816518,0.834129,0.531509,0.752078,0.69433,0.176514,0.081203
0.824274,0.827772,0.539167,0.74896,0.698306,0.176239,0.081736
0.838806,0.84092,0.558846,0.711064,0.689862,0.175964,0.08227
0.84766,0.842052,0.574151,0.717572,0.690003,0.199645,0.082803
0.856514,0.830489,0.586986,0.74651,0.693943,0.233276,0.083336
0.861314,0.836497,0.609767,0.743483,0.68747,0.238955,0.08387
0.861483,0.831795,0.631336,0.714454,0.690965,0.225753,0.084403
0.855963,0.826484,0.630202,0.745116,0.699502,0.18786,0.084937
0.843943,0.820737,0.617098,0.748982,0.707581,0.149968,0.097691
0.835963,0.822513,0.613429,0.703852,0.71375,0.116189,0.126427
0.835209,0.83122,0.607014,0.693647,0.710109,0.087792,0.155162
0.837437,0.826989,0.595654,0.703523,0.703512,0.07128,0.183898
0.839664,0.827738,0.582228,0.707378,0.70574,0.070309,0.212634
0.841892,0.824957,0.573249,0.703126,0.709681,0.069337,0.229851
0.838843,0.831836,0.565834,0.715225,0.706432,0.068366,0.232004
0.835492,0.838714,0.559638,0.736929,0.698845,0.067395,0.234158
0.836882,0.833606,0.555425,0.745728,0.696242,0.066424,0.236311
0.836209,0.825892,0.546631,0.75836,0.698212,0.065453,0.238465
0.839381,0.81647,0.547585,0.788602,0.69616,0.064482,0.240618
0.843573,0.80792,0.550974,0.737972,0.70302,0.063511,0.242772
0.838182,0.815861,0.537355,0.698517,0.706473,0.06254,0.244925
0.835503,0.809313,0.537287,0.719523,0.706033,0.061569,0.221748
0.839116,0.816592,0.550141,0.735727,0.702023,0.060598,0.189755
0.837827,0.833937,0.54369,0.73017,0.697749,0.059627,0.189549
0.836538,0.836149,0.534283,0.741816,0.697836,0.058656,0.189343
0.839381,0.832718,0.531911,0.758813,0.700592,0.057685,0.189136
0.841455,0.828608,0.53053,0.745648,0.704263,0.056714,0.18893
0.837252,0.837559,0.528759,0.717153,0.703688,0.055743,0.188723
0.835442,0.83244,0.529415,0.697536,0.704826,0.054772,0.188517
0.836366,0.836671,0.527712,0.709522,0.701249,0.0538,0.18831
0.839135,0.84355,0.523311,0.737892,0.697942,0.052829,0.188104
0.839564,0.835818,0.518911,0.765129,0.701443,0.051858,0.187898
0.834913,0.830646,0.518095,0.721235,0.698892,0.068865,0.187691
0.830262,0.820136,0.522522,0.725283,0.698517,0.090856,0.187485
0.824016,0.811647,0.523345,0.75904,0.703747,0.08862,0.187278
0.821438,0.817602,0.519869,0.734128,0.704908,0.086383,0.187072
0.825136,0.830071,0.513577,0.733833,0.701038,0.084147,0.186865
0.831698,0.827581,0.504831,0.74778,0.699584,0.081911,0.186659
0.841533,0.828974,0.501357,0.749226,0.700088,0.079675,0.186452
0.860821,0.851491,0.503989,0.736384,0.697309,0.077439,0.186246
0.879695,0.884264,0.509105,0.725514,0.688971,0.075203,0.188021
0.878058,0.900077,0.517783,0.716896,0.686872,0.072967,0.192388
0.875559,0.897586,0.524296,0.708278,0.690109,0.072921,0.196754
0.877801,0.897761,0.520221,0.712016,0.69324,0.075739,0.20112
0.877386,0.896333,0.517119,0.719279,0.699115,0.077392,0.205487
0.876433,0.895654,0.510898,0.714431,0.705699,0.077522,0.209853
0.871894,0.90086,0.500925,0.724348,0.704732,0.077652,0.21422
0.873553,0.904935,0.500761,0.751137,0.700932,0.077782,0.218586
0.882295,0.908174,0.504481,0.739945,0.698575,0.077912,0.222952
0.887297,0.902845,0.495891,0.742417,0.701566,0.078042,0.220005
0.888026,0.903211,0.492939,0.751057,0.698974,0.078172,0.207492
0.888754,0.89891,0.508026,0.717765,0.699279,0.078302,0.194979
0.893065,0.899502,0.515173,0.721462,0.699185,0.078432,0.182466
0.913867,0.909498,0.514758,0.712379,0.691117,0.078562,0.169954
0.961622,0.924404,0.521943,0.716631,0.690683,0.078692,0.157441
0.995853,0.957091,0.540681,0.749901,0.69297,0.083243,0.144928
0.997926,0.972294,0.549129,0.743313,0.695257,0.093573,0.132415
1,0.980148,0.565285,0.723401,0.692208,0.143727,0.10044
0.998752,0.979207,0.59073,0.718638,0.693322,0.194526,0.076984
0.990963,0.974418,0.594773,0.69943,0.699678,0.178069,0.09795
0.983684,0.986608,0.595207,0.690381,0.70129,0.13328,0.118916
0.980573,0.978128,0.587891,0.711812,0.705952,0.087442,0.139882
0.975855,0.985041,0.582433,0.733243,0.69908,0.088681,0.160849
0.97534,0.996953,0.574646,0.73364,0.69175,0.08992,0.171981
0.977335,0.987392,0.563752,0.709998,0.698962,0.091158,0.170255
0.978231,0.978284,0.561677,0.73533,0.706174,0.092397,0.168528
0.979374,0.981872,0.566805,0.762261,0.704192,0.093636,0.166802
0.983678,0.982708,0.570784,0.737569,0.700487,0.094875,0.165075
0.992342,0.979573,0.573495,0.724898,0.700622,0.096113,0.163349
0.990005,0.990178,0.582465,0.702661,0.693674,0.097352,0.161622
0.981347,0.98929,0.582826,0.72458,0.693333,0.098591,0.159896
0.976729,0.988002,0.575126,0.74016,0.698329,0.09983,0.158169
0.976729,0.978371,0.573055,0.72441,0.703254,0.101068,0.156443
0.978847,0.980322,0.579623,0.733396,0.699091,0.102307,0.154716
0.978444,0.979538,0.58114,0.708138,0.69725,0.103546,0.152989
0.979217,0.975237,0.580544,0.711494,0.697438,0.104784,0.151263
0.98277,0.975533,0.58193,0.725249,0.693017,0.106023,0.149536
0.980585,0.97299,0.577887,0.733595,0.693533,0.107262,0.14781
0.980518,0.986626,0.588544,0.736396,0.686251,0.108501,0.146083
0.974869,0.981297,0.587929,0.71425,0.69433,0.109739,0.144357
0.960075,0.976578,0.589891,0.709227,0.703635,0.110978,0.14263
0.941751,0.984902,0.592275,0.706517,0.701261,0.101074,0.157071
0.92606,0.98417,0.57059,0.706573,0.704591,0.076597,0.192652
0.923404,0.984205,0.546238,0.702503,0.710091,0.05212,0.228234
0.929602,0.995159,0.526439,0.709283,0.707992,0.04032,0.263816
0.932258,0.983422,0.52229,0.724966,0.708965,0.045098,0.278949
0.927383,0.985999,0.519672,0.720776,0.702844,0.049875,0.267341
0.927685,0.986399,0.517671,0.727154,0.703747,0.054653,0.255733
0.926217,0.975063,0.514492,0.720078,0.716236,0.05943,0.244125
0.919257,0.984971,0.510786,0.743823,0.706913,0.064208,0.232517
0.919986,0.984623,0.509819,0.764324,0.705342,0.068986,0.220908
0.929512,0.992216,0.498788,0.73872,0.708227,0.073763,0.2093
0.938439,0.994253,0.499673,0.733617,0.698728,0.078541,0.197692
0.941045,0.999547,0.507222,0.721847,0.693416,0.083318,0.186084
0.942042,1,0.515862,0.724722,0.695022,0.088096,0.174476
0.938103,0.994027,0.511677,0.753042,0.699068,0.092874,0.162868
0.930622,0.98828,0.515673,0.771956,0.6963,0.094379,0.157246
0.925337,0.982359,0.522834,0.750751,0.695022,0.091607,0.159453
0.922563,0.986696,0.525048,0.727256,0.696465,0.088834,0.16166
0.917711,0.994793,0.527349,0.763712,0.692677,0.086062,0.163867
0.912325,0.990945,0.518171,0.786084,0.698048,0.083289,0.166074
0.909047,0.983439,0.516977,0.746692,0.70411,0.080516,0.168281
0.862816,0.959564,0.51177,0.728271,0.704638,0.077744,0.170488
0.818176,0.916237,0.504328,0.752169,0.710091,0.074971,0.172695
0.831457,0.898806,0.503052,0.746658,0.711733,0.072198,0.174902
0.840188,0.890621,0.501701,0.7377,0.702586,0.069426,0.177109
0.843719,0.892797,0.498668,0.740671,0.697133,0.111573,0.136056
0.83807,0.905806,0.518296,0.728594,0.691962,0.183122,0.073887
0.821931,0.902637,0.563823,0.728764,0.688074,0.248861,0.058086
0.807911,0.900181,0.590208,0.746159,0.690801,0.310237,0.042284
0.796311,0.895706,0.589227,0.764982,0.698165,0.25059,0.043099
0.790634,0.892258,0.588322,0.747463,0.70336,0.150071,0.065645
0.791727,0.8948,0.585226,0.72932,0.702316,0.116167,0.08819
0.797566,0.89393,0.581085,0.723616,0.70078,0.105881,0.110735
0.806397,0.897116,0.582681,0.73008,0.699044,0.095596,0.13328
0.812449,0.900477,0.579362,0.753087,0.695984,0.08531,0.155825
0.820384,0.903159,0.577497,0.746261,0.693867,0.075025,0.17837
0.825411,0.896803,0.571642,0.724104,0.699584,0.064739,0.200916
0.824655,0.904691,0.56318,0.743165,0.70054,0.059934,0.223461
0.830449,0.910473,0.552893,0.748517,0.696054,0.062295,0.235719
0.841455,0.907931,0.544685,0.725329,0.695139,0.064656,0.234526
0.851939,0.906381,0.541225,0.731622,0.696171,0.067017,0.233332
0.8648,0.89332,0.536888,0.745297,0.700264,0.069379,0.232139
0.873699,0.893216,0.535371,0.739072,0.700874,0.07174,0.230945
0.873225,0.899258,0.549312,0.71459,0.693644,0.074101,0.194747
0.867215,0.896019,0.567452,0.72221,0.690214,0.076462,0.149613
0.861205,0.892745,0.567482,0.730562,0.697496,0.078823,0.152653
0.855195,0.884334,0.559816,0.71891,0.705119,0.081185,0.155693
0.851258,0.885779,0.545448,0.737382,0.706444,0.081962,0.180886
0.849688,0.895566,0.534392,0.761626,0.706925,0.080669,0.213512
0.848119,0.909898,0.527223,0.745422,0.70404,0.079375,0.217979
0.84553,0.898823,0.523299,0.720419,0.709317,0.078082,0.222445
0.841776,0.895027,0.527554,0.71133,0.708438,0.076788,0.226912
0.838021,0.900825,0.525283,0.72043,0.703559,0.075495,0.231378
0.837353,0.900303,0.520106,0.748302,0.698869,0.074202,0.235845
0.840211,0.892066,0.518196,0.746431,0.700276,0.072908,0.240311
0.843068,0.874895,0.505052,0.734309,0.707113,0.071615,0.244778
0.848594,0.881722,0.494275,0.758332,0.702527,0.070321,0.249244
0.854134,0.894556,0.49517,0.760628,0.696605,0.069028,0.245718
0.856207,0.903002,0.498259,0.75451,0.695374,0.067734,0.231739
0.858281,0.900825,0.501347,0.738777,0.696769,0.066441,0.217761
0.858759,0.888931,0.509863,0.732053,0.69813,0.069681,0.203782
0.854747,0.896855,0.52326,0.728163,0.692489,0.078848,0.189804
0.851282,0.897186,0.529534,0.730114,0.694061,0.088016,0.175825
0.851926,0.883759,0.529391,0.748483,0.700248,0.097183,0.161846
0.852571,0.89588,0.521508,0.743675,0.697024,0.101766,0.154823
0.853215,0.904012,0.516548,0.730397,0.693799,0.100353,0.156895
0.853859,0.89278,0.521877,0.726082,0.693515,0.09894,0.158967
0.854504,0.888496,0.519773,0.708478,0.696593,0.097527,0.161039
0.853749,0.886363,0.509985,0.701153,0.705131,0.096113,0.16311
0.851396,0.877612,0.506651,0.718593,0.710466,0.0947,0.165182
0.851709,0.894887,0.502081,0.743528,0.699924,0.093287,0.167254
0.857072,0.901801,0.494102,0.746176,0.698094,0.091874,0.169326
0.864722,0.884212,0.499117,0.732994,0.706303,0.090461,0.171398
0.864878,0.898684,0.504132,0.711517,0.700932,0.089048,0.17347
0.861964,0.904744,0.504167,0.745728,0.697074,0.087634,0.174273
0.860776,0.900059,0.504383,0.763927,0.697708,0.086221,0.173417
0.852466,0.896037,0.511311,0.733005,0.700229,0.084808,0.172561
0.841959,0.891265,0.519311,0.746669,0.705506,0.083395,0.171706
0.83357,0.900007,0.517171,0.740376,0.703747,0.081982,0.17085
0.827602,0.896472,0.51115,0.739877,0.706256,0.080735,0.174098
0.823792,0.887573,0.506908,0.724728,0.710197,0.079707,0.182712
0.824643,0.899781,0.495445,0.693204,0.704122,0.078678,0.191326
0.831144,0.910247,0.493084,0.725839,0.697754,0.07765,0.19994
0.835896,0.898997,0.487765,0.746023,0.704321,0.076621,0.208554
0.837061,0.892084,0.481968,0.718803,0.704263,0.075593,0.217167
0.83529,0.900407,0.483307,0.735897,0.695409,0.074564,0.221442
0.831513,0.902445,0.480681,0.729615,0.693122,0.073535,0.220043
0.831222,0.901244,0.477122,0.720668,0.693545,0.072507,0.218644
0.828869,0.909132,0.475526,0.745796,0.694846,0.071478,0.217245
0.830202,0.916011,0.47616,0.747338,0.696242,0.07045,0.215846
0.832259,0.915149,0.472815,0.730902,0.697027,0.069421,0.214447
0.830326,0.916585,0.468147,0.734559,0.696805,0.068393,0.213048
0.830471,0.913938,0.468152,0.73,0.69804,0.067364,0.211649
0.830757,0.909672,0.464411,0.74566,0.696867,0.066335,0.210249
0.828487,0.906206,0.452844,0.761421,0.695695,0.065307,0.20885
0.829709,0.902724,0.450529,0.747361,0.697942,0.064278,0.207451
0.837117,0.894556,0.452098,0.732484,0.702211,0.06325,0.206052
0.842957,0.886685,0.452941,0.712016,0.704321,0.064043,0.204653
0.844133,0.884578,0.451281,0.70553,0.70438,0.067218,0.203254
0.843113,0.892449,0.447984,0.720339,0.702093,0.070393,0.201855
0.842486,0.902968,0.442819,0.733516,0.703418,0.073568,0.200456
0.845176,0.901078,0.439126,0.748835,0.701237,0.076743,0.199056
0.847865,0.905388,0.442264,0.735931,0.696939,0.079918,0.197657
0.850555,0.89635,0.446979,0.691832,0.700194,0.083094,0.196258
0.852147,0.895462,0.444794,0.730976,0.697086,0.086269,0.194859
0.852483,0.893163,0.440345,0.786731,0.697707,0.089444,0.19346
0.851538,0.889646,0.441283,0.792293,0.698751,0.092619,0.192061
0.849128,0.89628,0.443401,0.791187,0.698141,0.095794,0.190662
0.846718,0.893703,0.444483,0.761864,0.701906,0.098969,0.189263
0.842452,0.906973,0.445579,0.724421,0.697444,0.094722,0.187863
0.842104,0.909794,0.445076,0.730272,0.696124,0.08077,0.186464
0.848661,0.895375,0.440829,0.742496,0.700428,0.066817,0.185065
0.853099,0.887504,0.432736,0.734729,0.705248,0.059401,0.183666
0.857549,0.881495,0.434453,0.707424,0.703313,0.060532,0.182267
0.861483,0.875018,0.444546,0.695177,0.701378,0.061663,0.180868
0.861651,0.895514,0.449911,0.70257,0.6946,0.062795,0.179469
0.861819,0.905998,0.444202,0.695087,0.689182,0.063926,0.17807
0.858221,0.89844,0.447574,0.705938,0.697555,0.065057,0.17667
0.855654,0.899398,0.441452,0.721751,0.70234,0.066188,0.175271
0.861931,0.904622,0.429634,0.719285,0.69949,0.06732,0.173872
0.867619,0.898196,0.427852,0.722811,0.697526,0.068451,0.172473
0.869048,0.904726,0.42862,0.723582,0.691106,0.069582,0.171074
0.867692,0.891996,0.433682,0.735046,0.700569,0.070714,0.169675
0.866408,0.887608,0.426827,0.741629,0.706843,0.071845,0.168276
0.868846,0.893895,0.422219,0.714329,0.700586,0.072976,0.166877
0.876814,0.883585,0.429765,0.699214,0.707886,0.074108,0.165477
0.88216,0.891038,0.430687,0.710525,0.708907,0.075239,0.164078
0.879796,0.908279,0.42448,0.736123,0.697168,0.07637,0.162679
0.883281,0.914217,0.429842,0.733901,0.694565,0.077501,0.16128
0.886486,0.907582,0.436216,0.710678,0.70017,0.078633,0.159881
0.888694,0.90497,0.4346,0.736543,0.697397,0.079764,0.158482
0.892264,0.9049,0.429856,0.746941,0.697485,0.080895,0.157083
0.893188,0.896106,0.436399,0.723095,0.702457,0.082027,0.156848
0.892348,0.893233,0.444776,0.753665,0.698728,0.083158,0.158137
0.892158,0.903124,0.445516,0.763939,0.690167,0.084289,0.159426
0.893368,0.900773,0.452114,0.726859,0.693633,0.085421,0.160714
0.892695,0.897586,0.462823,0.704385,0.695831,0.086552,0.162003
0.892023,0.896663,0.466493,0.710111,0.694295,0.087683,0.163292
0.893312,0.894957,0.470254,0.71264,0.693169,0.088814,0.16458
0.89441,0.901244,0.468264,0.705371,0.695421,0.089946,0.165869
0.898848,0.909602,0.468565,0.717867,0.695421,0.091077,0.167158
0.903298,0.904883,0.470585,0.721972,0.698048,0.092208,0.168446
0.899767,0.905371,0.463435,0.721484,0.699901,0.09334,0.169735
0.899061,0.895427,0.465222,0.722947,0.700147,0.094471,0.171023
0.901583,0.889332,0.466228,0.737382,0.701765,0.095602,0.172312
0.904105,0.889019,0.463976,0.753807,0.701413,0.096734,0.173601
0.9049,0.891143,0.467608,0.728549,0.69786,0.097865,0.174889
0.903724,0.892118,0.479306,0.715713,0.697133,0.098996,0.176178
0.900115,0.894034,0.485732,0.717073,0.6984,0.100127,0.177467
0.895707,0.895619,0.481509,0.751057,0.701765,0.099983,0.178755
0.893564,0.892919,0.475526,0.759777,0.70689,0.098169,0.180406
0.891421,0.901209,0.463763,0.725986,0.707628,0.096355,0.182529
0.889277,0.897046,0.453412,0.71848,0.710642,0.094542,0.184652
0.890095,0.896193,0.4496,0.73635,0.710466,0.092728,0.186776
0.894298,0.894591,0.445787,0.763803,0.712589,0.090914,0.188899
0.89603,0.905754,0.440406,0.727438,0.700018,0.089101,0.191022
0.894937,0.90544,0.4445,0.708172,0.689487,0.087287,0.193146
0.896629,0.897325,0.450682,0.716166,0.695292,0.085473,0.191944
0.901505,0.898927,0.450329,0.731622,0.693955,0.08366,0.186395
0.901437,0.895967,0.452527,0.761523,0.695714,0.081846,0.180845
0.895721,0.8913,0.453702,0.748426,0.701577,0.080032,0.175295
0.891552,0.884752,0.455454,0.73533,0.704744,0.078219,0.169746
0.889151,0.898335,0.457824,0.726638,0.696758,0.076405,0.164196
0.886749,0.898457,0.458532,0.722981,0.698646,0.074591,0.158646
0.884347,0.899972,0.453814,0.71357,0.701402,0.072778,0.160486
0.881946,0.911831,0.448228,0.712821,0.699291,0.070964,0.171987
0.879544,0.895392,0.444461,0.712186,0.706684,0.069151,0.183488
0.877143,0.881365,0.435196,0.738845,0.710466,0.068504,0.19499
0.877039,0.877577,0.425466,0.758893,0.711498,0.069384,0.206491
0.882071,0.888479,0.422304,0.726893,0.704462,0.070264,0.217992
0.885775,0.904831,0.413648,0.729229,0.697913,0.071144,0.229494
0.884682,0.903716,0.417297,0.725839,0.698352,0.072025,0.217518
0.88708,0.896228,0.420661,0.749436,0.701419,0.072905,0.192338
0.88986,0.881495,0.419128,0.770527,0.707488,0.073785,0.190035
0.888515,0.886772,0.424223,0.735613,0.699232,0.074665,0.187732
0.888974,0.903908,0.423198,0.73364,0.689587,0.075545,0.18543
0.888123,0.892902,0.416616,0.727313,0.697063,0.076425,0.183127
0.883416,0.893233,0.418289,0.712436,0.698013,0.077305,0.180824
0.883651,0.896907,0.418972,0.726031,0.696265,0.078185,0.178522
0.887613,0.900495,0.409958,0.729592,0.698071,0.079065,0.176219
0.889378,0.910508,0.406151,0.727483,0.697719,0.079945,0.173916
0.889966,0.898858,0.405419,0.748234,0.700651,0.080825,0.171614
0.88921,0.892972,0.404858,0.750914,0.701302,0.081706,0.169311
0.889905,0.897656,0.416215,0.732941,0.695057,0.082586,0.167008
0.892258,0.902027,0.418732,0.714968,0.69304,0.083466,0.164705
0.897044,0.895654,0.412716,0.709669,0.698399,0.084346,0.162403
0.904609,0.89184,0.409871,0.747032,0.702508,0.085226,0.1601
0.908408,0.899276,0.414091,0.74905,0.701863,0.086106,0.157797
0.910493,0.902079,0.413624,0.728163,0.701218,0.086986,0.155495
0.911457,0.900233,0.412241,0.735987,0.701941,0.087866,0.153192
0.910975,0.900355,0.422599,0.735874,0.696922,0.088746,0.150889
0.912443,0.903943,0.424952,0.746499,0.688068,0.089626,0.148587
0.911939,0.90046,0.42843,0.73,0.688314,0.092513,0.147353
0.915122,0.896106,0.441365,0.70866,0.693064,0.098022,0.147517
0.915379,0.893477,0.444513,0.707027,0.697813,0.103532,0.14768
0.907478,0.896681,0.447039,0.743052,0.694928,0.109041,0.147844
0.90197,0.903768,0.45245,0.764619,0.693292,0.114551,0.148008
0.899196,0.89985,0.447367,0.758156,0.703055,0.114456,0.148172
0.900933,0.898614,0.443048,0.725102,0.701777,0.107032,0.148335
0.905354,0.897639,0.438782,0.73254,0.697485,0.099609,0.148499
0.906951,0.894313,0.438588,0.74939,0.700721,0.092185,0.148663
0.902468,0.893546,0.446705,0.711959,0.700018,0.087793,0.148827
0.894842,0.889715,0.451825,0.749266,0.702351,0.087366,0.148991
0.891563,0.896037,0.444404,0.758144,0.70241,0.086939,0.149154
0.890914,0.892536,0.437522,0.727404,0.70567,0.086511,0.149318
0.893267,0.881165,0.436303,0.730584,0.709833,0.086084,0.149482
0.893581,0.8882,0.434332,0.708048,0.708508,0.085657,0.149646
0.895133,0.885065,0.437916,0.727302,0.706925,0.085229,0.14981
0.900765,0.877299,0.445172,0.743358,0.70363,0.084802,0.149973
0.903612,0.877891,0.446995,0.721893,0.703512,0.084375,0.150137
0.903275,0.88665,0.445287,0.724104,0.704966,0.085789,0.150301
0.900978,0.886911,0.45016,0.713853,0.706397,0.089613,0.150465
0.891967,0.896193,0.453508,0.716348,0.699009,0.093437,0.150628
0.886318,0.896037,0.451529,0.749685,0.700405,0.09726,0.150792
0.890353,0.894156,0.445257,0.748257,0.701824,0.083498,0.174648
0.891014,0.899641,0.438301,0.724716,0.702058,0.064889,0.205516
0.88782,0.897047,0.434988,0.757033,0.697684,0.070017,0.20504
0.888941,0.902933,0.430965,0.779213,0.689608,0.075145,0.204565
0.889344,0.894992,0.434628,0.743154,0.698638,0.080273,0.204089
0.883292,0.874965,0.441966,0.730828,0.707667,0.085401,0.203614
0.87724,0.882801,0.441671,0.729433,0.708954,0.090529,0.203138
0.871188,0.910421,0.432348,0.717232,0.70139,0.092632,0.202663
0.865136,0.899641,0.421995,0.735817,0.699079,0.090781,0.202188
0.864419,0.888165,0.423184,0.758178,0.694975,0.088929,0.201712
0.863522,0.902497,0.421224,0.741453,0.689716,0.087078,0.200534
0.862514,0.906624,0.412599,0.71628,0.693322,0.085226,0.198438
0.86573,0.9014,0.415334,0.712895,0.694342,0.083375,0.196341
0.866789,0.896707,0.414605,0.723526,0.695198,0.081524,0.194245
0.870404,0.895009,0.409428,0.747372,0.699244,0.079672,0.192148
0.871625,0.890812,0.401838,0.752985,0.705013,0.077821,0.190052
0.870112,0.901191,0.397643,0.736373,0.703723,0.075969,0.187955
0.868599,0.900895,0.396766,0.724648,0.700815,0.075566,0.185859
0.867086,0.874164,0.403686,0.724761,0.707851,0.077057,0.183762
0.865573,0.873398,0.408409,0.734287,0.709552,0.078548,0.181666
0.86406,0.896524,0.402221,0.733844,0.700721,0.080038,0.179569
0.863057,0.902131,0.402196,0.760401,0.696922,0.081529,0.177473
0.862637,0.891805,0.398504,0.742247,0.700475,0.08302,0.175376
0.859902,0.9111,0.400302,0.712872,0.692923,0.08451,0.17328
0.860838,0.917334,0.394568,0.744594,0.693169,0.086001,0.171183
0.868991,0.901383,0.390898,0.752979,0.699502,0.087492,0.169087
0.873575,0.89999,0.39418,0.734695,0.697684,0.088982,0.16699
0.876433,0.904465,0.387916,0.710973,0.698646,0.090473,0.164893
0.877941,0.909446,0.386123,0.71755,0.696887,0.091964,0.162797
0.874831,0.907112,0.391595,0.748869,0.695128,0.093454,0.1607
0.874898,0.896124,0.400483,0.737836,0.700264,0.094945,0.158604
0.873576,0.893459,0.401201,0.715032,0.702117,0.096436,0.155553
0.869143,0.914879,0.395998,0.735647,0.694412,0.097926,0.151254
0.867714,0.915314,0.398293,0.756931,0.692747,0.099417,0.146956
0.871973,0.899154,0.40497,0.743834,0.697661,0.100908,0.142657
